source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_km,source_longitude_deg,source_longitude_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,source_magnitude_author,sensor_name,sensor_orientation_azi_dip,sensor_sensitivity,source_sensor_distance,trace_start_time,trace_end_time,trace_num_samples,trace_sample_min_1,trace_sample_max_1,trace_sample_mean_1,trace_sample_median_1,trace_sample_rms_1,trace_sample_lower_quartile_1,trace_sample_upper_quartile_1,trace_sample_stdev_1,trace_name_original_1,trace_sample_min_2,trace_sample_max_2,trace_sample_mean_2,trace_sample_median_2,trace_sample_rms_2,trace_sample_lower_quartile_2,trace_sample_upper_quartile_2,trace_sample_stdev_2,trace_name_original_2,trace_name_original_Z,trace_sample_min_Z,trace_sample_max_Z,trace_sample_mean_Z,trace_sample_median_Z,trace_sample_rms_Z,trace_sample_lower_quartile_Z,trace_sample_upper_quartile_Z,trace_sample_stdev_Z,trace_p_pick_time,trace_p_pick_uncertainty,trace_s_pick_time,trace_s_pick_uncertainty,trace_sampling_rate_hz,trace_component_order,trace_p_pick_weight,trace_s_pick_weight,trace_name
34175971,2023-02-22T13:57:27.050000Z,0.19,43.3035,0.009,13.3602,0.0124,10.3,0.6,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.6331052,2023-02-22T13:57:07.047475Z,2023-02-22T13:58:47.051475Z,3x25001,-382.6439837,335.5050624,-1.7463252,-2.035014147,63.18107648,-42.0990785,39.03069958,63.15693765,34175971_2023-02-22T13:57:07.047475Z_WS.POZA.S5.DN1.MSEED,-147.0857272,204.4768435,-0.239235431,0.149924196,34.12939167,-22.88693669,22.18501631,34.12855318,34175971_2023-02-22T13:57:07.047475Z_WS.POZA.S5.DN2.MSEED,34175971_2023-02-22T13:57:07.047475Z_WS.POZA.S5.DNZ.MSEED,-151.1043048,143.3732069,0.131180605,0.138660535,32.70961404,-21.89977479,22.17709586,32.70935099,,,,,250,12Z,,,"bucket0$229,:3,:25001"
34175971,2023-02-22T13:57:27.050000Z,0.19,43.3035,0.009,13.3602,0.0124,10.3,0.6,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.6331052,2023-02-22T13:57:07.046725Z,2023-02-22T13:58:47.050725Z,3x25001,-239.650278,252.1377119,1.778721571,1.7370709,53.40215344,-33.32268682,37.79406018,53.37252235,34175971_2023-02-22T13:57:07.046725Z_WS.POZA.S6.DN1.MSEED,-129.4580817,140.9746213,0.44738632,0.750261764,33.09689718,-21.28499453,22.78551806,33.09387327,34175971_2023-02-22T13:57:07.046725Z_WS.POZA.S6.DN2.MSEED,34175971_2023-02-22T13:57:07.046725Z_WS.POZA.S6.DNZ.MSEED,-141.7534726,133.6811193,0.082400098,0.472379829,32.66326313,-21.5660555,21.50212117,32.6631592,,,,,250,12Z,,,"bucket0$244,:3,:25001"
34234551,2023-03-03T11:36:10.320000Z,0.12,43.2918,0.0045,13.3337,0.0086,7.6,0.5,1.2,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.855154099,2023-03-03T11:35:50.318445Z,2023-03-03T11:37:30.322445Z,3x25001,-1445.682066,1305.719918,3.425636369,3.637349062,119.9697989,-43.43885788,51.71269797,119.9208808,34234551_2023-03-03T11:35:50.318445Z_WS.POZA.S2.DN1.MSEED,-363.864984,340.2616873,0.108850722,-0.283098501,38.63540962,-23.31995939,23.75529235,38.63525628,34234551_2023-03-03T11:35:50.318445Z_WS.POZA.S2.DN2.MSEED,34234551_2023-03-03T11:35:50.318445Z_WS.POZA.S2.DNZ.MSEED,-357.8134564,388.3755633,1.061607014,0.761973307,40.84324447,-23.29384999,24.78723012,40.82944537,,,36:13.6,0.5,250,12Z,,2,"bucket0$269,:3,:25001"
34234551,2023-03-03T11:36:10.320000Z,0.12,43.2918,0.0045,13.3337,0.0086,7.6,0.5,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.855154099,2023-03-03T11:35:50.317154Z,2023-03-03T11:37:30.321154Z,3x25001,-549.8829381,577.9209989,-0.041682896,-0.003344392,63.49589332,-36.06128887,37.05565246,63.49587964,34234551_2023-03-03T11:35:50.317154Z_WS.POZA.S3.DN1.MSEED,-198.7557124,180.8518466,0.416401271,0.563079417,36.0902978,-22.47354267,23.6001791,36.08789555,34234551_2023-03-03T11:35:50.317154Z_WS.POZA.S3.DN2.MSEED,34234551_2023-03-03T11:35:50.317154Z_WS.POZA.S3.DNZ.MSEED,-296.4910314,311.4763454,-0.466570819,-0.011414946,36.60347887,-23.05854426,22.02702038,36.60050515,36:12.0,0.25,36:13.6,0.5,250,12Z,2,2,"bucket0$270,:3,:25001"
34234551,2023-03-03T11:36:10.320000Z,0.12,43.2918,0.0045,13.3337,0.0086,7.6,0.5,1.2,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.855154099,2023-03-03T11:35:50.318957Z,2023-03-03T11:37:30.322957Z,3x25001,-750.4400478,770.9933453,1.092381543,1.762927608,74.69739497,-38.30209195,41.82603676,74.689407,34234551_2023-03-03T11:35:50.318957Z_WS.POZA.S4.DN1.MSEED,-185.1332303,166.4291016,1.735806021,1.163761556,33.21638957,-19.86980059,23.20028648,33.1710041,34234551_2023-03-03T11:35:50.318957Z_WS.POZA.S4.DN2.MSEED,34234551_2023-03-03T11:35:50.318957Z_WS.POZA.S4.DNZ.MSEED,-281.6515338,276.2173748,0.012375779,-0.225911003,36.85850099,-23.24247383,22.82121831,36.85849891,,,36:13.6,0.5,250,12Z,,2,"bucket0$271,:3,:25001"
34234551,2023-03-03T11:36:10.320000Z,0.12,43.2918,0.0045,13.3337,0.0086,7.6,0.5,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.855154099,2023-03-03T11:35:50.320215Z,2023-03-03T11:37:30.324215Z,3x25001,-793.1960463,785.3297191,3.802136448,4.079717912,78.19133575,-37.98764518,46.14696161,78.09883959,34234551_2023-03-03T11:35:50.320215Z_WS.POZA.S5.DN1.MSEED,-225.571307,246.1834568,0.794685883,0.790943186,35.63453762,-22.2459177,23.82780407,35.62567537,34234551_2023-03-03T11:35:50.320215Z_WS.POZA.S5.DN2.MSEED,34234551_2023-03-03T11:35:50.320215Z_WS.POZA.S5.DNZ.MSEED,-209.483741,239.2322515,-1.04242636,-1.173149095,33.52182995,-23.21158442,20.86528623,33.5056179,,,36:13.6,1.5,250,12Z,,3,"bucket0$272,:3,:25001"
34234551,2023-03-03T11:36:10.320000Z,0.12,43.2918,0.0045,13.3337,0.0086,7.6,0.5,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.855154099,2023-03-03T11:35:50.318308Z,2023-03-03T11:37:30.322308Z,3x25001,-346.329649,314.7278905,-0.225876963,-0.775541696,57.03930291,-36.83253097,36.28249995,57.03885567,34234551_2023-03-03T11:35:50.318308Z_WS.POZA.S6.DN1.MSEED,-204.1170684,201.5319769,-0.357740362,-0.791733178,33.73543668,-21.82538487,21.24350819,33.73353983,34234551_2023-03-03T11:35:50.318308Z_WS.POZA.S6.DN2.MSEED,34234551_2023-03-03T11:35:50.318308Z_WS.POZA.S6.DNZ.MSEED,-186.4760738,181.1164688,0.533281445,0.820060015,33.59002164,-21.21837531,22.85849534,33.58578814,,,36:13.5,1.5,250,12Z,,3,"bucket0$273,:3,:25001"
34469021,2023-03-26T11:54:16.210000Z,0.22,43.283,0.0081,13.3477,0.0173,8,0.9,1.2,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.357961824,2023-03-26T11:53:56.208154Z,2023-03-26T11:55:36.212154Z,3x25001,-402.1450842,472.2550547,1.780017395,1.502537313,59.90092661,-35.55741474,37.55952659,59.87447325,34469021_2023-03-26T11:53:56.208154Z_WS.POZA.S2.DN1.MSEED,-248.7031341,240.0788331,1.091999021,0.695738157,34.54541238,-21.33935396,23.73259904,34.52814873,34469021_2023-03-26T11:53:56.208154Z_WS.POZA.S2.DN2.MSEED,34469021_2023-03-26T11:53:56.208154Z_WS.POZA.S2.DNZ.MSEED,-162.8083084,188.7368299,0.22362464,0.447285333,32.78663632,-21.59114999,22.48572066,32.78587368,2023-03-26T11:54:17.915000Z,0.5,2023-03-26T11:54:19.615000Z,1.5,250,12Z,3,3,"bucket0$300,:3,:25001"
34469021,2023-03-26T11:54:16.210000Z,0.22,43.283,0.0081,13.3477,0.0173,8,0.9,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.357961824,2023-03-26T11:53:56.208769Z,2023-03-26T11:55:36.212769Z,3x25001,-312.0849799,323.9328776,-1.188011027,-1.587764726,52.35741384,-34.6406417,33.46817218,52.34393388,34469021_2023-03-26T11:53:56.208769Z_WS.POZA.S3.DN1.MSEED,-209.4586776,194.1870334,-0.737770933,-1.125638509,33.7010998,-23.16073062,21.91146118,33.69302334,34469021_2023-03-26T11:53:56.208769Z_WS.POZA.S3.DN2.MSEED,34469021_2023-03-26T11:53:56.208769Z_WS.POZA.S3.DNZ.MSEED,-201.4821872,172.1166696,0.709093139,0.83737371,33.16656796,-21.20106162,22.87580903,33.15898698,2023-03-26T11:54:18.017000Z,0.5,2023-03-26T11:54:19.615000Z,1.5,250,12Z,3,3,"bucket0$302,:3,:25001"
34469021,2023-03-26T11:54:16.210000Z,0.22,43.283,0.0081,13.3477,0.0173,8,0.9,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.357961824,2023-03-26T11:53:56.208288Z,2023-03-26T11:55:36.212288Z,3x25001,-307.9190137,250.975305,-1.687102565,-1.428634795,54.44094053,-37.48622107,33.62754092,54.41479294,34469021_2023-03-26T11:53:56.208288Z_WS.POZA.S5.DN1.MSEED,-225.5063917,220.2069213,-1.340647069,-1.147440276,32.81424545,-23.18253239,20.88789064,32.78684751,34469021_2023-03-26T11:53:56.208288Z_WS.POZA.S5.DN2.MSEED,34469021_2023-03-26T11:53:56.208288Z_WS.POZA.S5.DNZ.MSEED,-135.9980687,148.4536361,0.410068765,0.206186243,31.95866415,-20.82355509,22.24462157,31.95603319,,,2023-03-26T11:54:19.592000Z,1.5,250,12Z,,3,"bucket0$304,:3,:25001"
34469021,2023-03-26T11:54:16.210000Z,0.22,43.283,0.0081,13.3477,0.0173,8,0.9,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.357961824,2023-03-26T11:53:56.207428Z,2023-03-26T11:55:36.211428Z,3x25001,-253.0795381,267.7542537,-1.747524373,-1.677844746,50.52004456,-35.73272929,32.3770398,50.48981146,34469021_2023-03-26T11:53:56.207428Z_WS.POZA.S6.DN1.MSEED,-145.8965863,184.6322692,-1.456162516,-1.665812102,32.62519154,-23.70106839,20.36945165,32.59267884,34469021_2023-03-26T11:53:56.207428Z_WS.POZA.S6.DN2.MSEED,34469021_2023-03-26T11:53:56.207428Z_WS.POZA.S6.DNZ.MSEED,-123.5011489,130.9037016,0.653738793,0.690477626,32.19808705,-21.3479577,22.72891295,32.19144972,,,2023-03-26T11:54:19.600000Z,1.5,250,12Z,,3,"bucket0$307,:3,:25001"
34692381,2023-04-15T13:18:15.540000Z,0.08,43.2922,0.0045,13.3593,0.0062,8.8,0.4,1.3,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.563678418,2023-04-15T13:17:55.541619Z,2023-04-15T13:19:35.545619Z,3x25001,-595.5385204,468.1636778,-0.728862013,-0.586734844,71.14907998,-42.65385914,41.48038945,71.1453466,34692381_2023-04-15T13:17:55.541619Z_WS.POZA.S2.DN1.MSEED,-243.0868411,255.711381,1.000570617,1.304142467,34.37253593,-21.73271842,23.33947338,34.35796974,34692381_2023-04-15T13:17:55.541619Z_WS.POZA.S2.DN2.MSEED,34692381_2023-04-15T13:17:55.541619Z_WS.POZA.S2.DNZ.MSEED,-238.5509088,234.220907,-0.35197163,-0.162896143,34.55521862,-23.17945897,21.87553918,34.55342602,2023-04-15T13:18:17.645000Z,0.06,2023-04-15T13:18:19.215000Z,1.5,250,12Z,1,3,"bucket0$0,:3,:25001"
34692381,2023-04-15T13:18:15.540000Z,0.08,43.2922,0.0045,13.3593,0.0062,8.8,0.4,1.3,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.563678418,2023-04-15T13:17:55.542715Z,2023-04-15T13:19:35.546715Z,3x25001,-269.6717242,253.1651276,0.72468424,0.760471385,52.45920497,-33.29345796,34.81535593,52.45419925,34692381_2023-04-15T13:17:55.542715Z_WS.POZA.S3.DN1.MSEED,-203.1746743,169.4212197,-0.394234158,0.150715004,34.23564774,-22.88638468,22.18580712,34.2333778,34692381_2023-04-15T13:17:55.542715Z_WS.POZA.S3.DN2.MSEED,34692381_2023-04-15T13:17:55.542715Z_WS.POZA.S3.DNZ.MSEED,-304.2676424,300.7042189,1.512691656,2.222497729,35.17292664,-20.80934834,23.26752231,35.14038322,2023-04-15T13:18:17.654000Z,0.25,2023-04-15T13:18:19.233000Z,1.5,250,12Z,2,3,"bucket0$1,:3,:25001"
34692381,2023-04-15T13:18:15.540000Z,0.08,43.2922,0.0045,13.3593,0.0062,8.8,0.4,1.3,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.563678418,2023-04-15T13:17:55.540100Z,2023-04-15T13:19:35.544100Z,3x25001,-477.9793929,420.4574652,1.783421336,0.785364211,61.7600874,-37.27564021,39.8493314,61.73433246,34692381_2023-04-15T13:17:55.540100Z_WS.POZA.S4.DN1.MSEED,-176.0983113,227.5473998,0.928547082,1.185388429,32.48062184,-20.85113649,22.21895058,32.4673466,34692381_2023-04-15T13:17:55.540100Z_WS.POZA.S4.DN2.MSEED,34692381_2023-04-15T13:17:55.540100Z_WS.POZA.S4.DNZ.MSEED,-297.6499818,216.1726226,-0.03474673,-0.146388183,34.56232833,-22.18482351,21.86148066,34.56231086,2023-04-15T13:18:17.642000Z,0.06,2023-04-15T13:18:19.253000Z,1.5,250,12Z,1,3,"bucket0$2,:3,:25001"
34692381,2023-04-15T13:18:15.540000Z,0.08,43.2922,0.0045,13.3593,0.0062,8.8,0.4,1.3,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.563678418,2023-04-15T13:17:55.539436Z,2023-04-15T13:19:35.543436Z,3x25001,-370.0755556,365.1007537,0.423349718,0.517397921,59.33620082,-37.5434871,38.57828294,59.33469055,34692381_2023-04-15T13:17:55.539436Z_WS.POZA.S5.DN1.MSEED,-161.761359,234.8731647,0.575869831,0.498197177,33.15763342,-21.53713374,22.53352809,33.1526323,34692381_2023-04-15T13:17:55.539436Z_WS.POZA.S5.DN2.MSEED,34692381_2023-04-15T13:17:55.539436Z_WS.POZA.S5.DNZ.MSEED,-264.4228275,208.3184218,1.649691874,1.994651419,32.45759194,-20.04378391,23.02439276,32.41564115,2023-04-15T13:18:17.634000Z,0.06,2023-04-15T13:18:19.205000Z,1.5,250,12Z,1,3,"bucket0$3,:3,:25001"
34692381,2023-04-15T13:18:15.540000Z,0.08,43.2922,0.0045,13.3593,0.0062,8.8,0.4,1.3,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.563678418,2023-04-15T13:17:55.539433Z,2023-04-15T13:19:35.543433Z,3x25001,-293.9961394,279.9201736,1.894992084,2.47583537,51.59683666,-32.58010154,36.53071991,51.56202632,34692381_2023-04-15T13:17:55.539433Z_WS.POZA.S6.DN1.MSEED,-182.071837,158.4730449,0.783757592,1.221437105,32.51685599,-20.81381919,22.2550888,32.50740912,34692381_2023-04-15T13:17:55.539433Z_WS.POZA.S6.DN2.MSEED,34692381_2023-04-15T13:17:55.539433Z_WS.POZA.S6.DNZ.MSEED,-157.5453712,211.0405821,-0.762361714,-0.296091701,32.59889068,-22.33452703,20.73364964,32.58997511,2023-04-15T13:18:17.646000Z,0.06,2023-04-15T13:18:19.199000Z,1.5,250,12Z,1,3,"bucket0$4,:3,:25001"
34164401,2023-02-21T07:13:54.330000Z,0.22,43.2893,0.0081,13.3437,0.0136,9.2,0.8,1.3,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.083439673,2023-02-21T07:13:34.331365Z,2023-02-21T07:15:14.335365Z,3x25001,-767.2825406,861.3245889,18.53872409,18.9753194,107.7770907,-37.11417966,74.06376609,106.1706974,34164401_2023-02-21T07:13:34.331365Z_WS.POZA.S2.DN1.MSEED,-244.1438532,216.5933645,-2.212798622,-2.75769825,38.52635568,-26.7960891,22.28222257,38.46275607,34164401_2023-02-21T07:13:34.331365Z_WS.POZA.S2.DN2.MSEED,34164401_2023-02-21T07:13:34.331365Z_WS.POZA.S2.DNZ.MSEED,-167.8317756,186.7394446,-2.44140741,-2.558793909,36.88612997,-26.61461721,21.46646291,36.80524574,,,2023-02-21T07:13:57.743000Z,1.5,250,12Z,,3,"bucket0$12,:3,:25001"
34162111,2023-02-21T01:02:41.830000Z,0.13,43.2913,0.0054,13.3217,0.0074,7.7,0.7,1.3,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.560649788,2023-02-21T01:02:21.832647Z,2023-02-21T01:04:01.836647Z,3x25001,-210.9700014,235.7438863,2.052418687,2.370687576,49.72682279,-30.68123419,35.42451975,49.6844491,34162111_2023-02-21T01:02:21.832647Z_WS.POZA.S2.DN1.MSEED,-126.6947833,135.7251726,-0.091944324,0.508597185,31.22688859,-20.52496496,20.54086816,31.22675323,34162111_2023-02-21T01:02:21.832647Z_WS.POZA.S2.DN2.MSEED,34162111_2023-02-21T01:02:21.832647Z_WS.POZA.S2.DNZ.MSEED,-118.4749231,128.9302024,2.45816897,2.721187939,31.43750653,-18.3085534,23.75092928,31.34125431,,,2023-02-21T01:02:44.802000Z,1.5,250,12Z,,3,"bucket0$28,:3,:25001"
34162741,2023-02-21T02:40:14.850000Z,0.14,43.2947,0.0081,13.3427,0.0111,8.9,0.7,1.3,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.583957446,2023-02-21T02:39:54.850725Z,2023-02-21T02:41:34.854725Z,3x25001,-485.6482215,583.0630593,-1.246219966,-1.872471311,54.09626732,-34.92630349,32.18050283,54.08191078,34162741_2023-02-21T02:39:54.850725Z_WS.POZA.S2.DN1.MSEED,-167.3220705,163.2066993,0.282868532,-0.054386868,31.86600904,-21.08818782,20.97917528,31.86475353,34162741_2023-02-21T02:39:54.850725Z_WS.POZA.S2.DN2.MSEED,34162741_2023-02-21T02:39:54.850725Z_WS.POZA.S2.DNZ.MSEED,-146.9734371,128.4611547,0.867542435,1.274012737,31.11586885,-19.78629508,21.29506008,31.10377251,,,,,250,12Z,,,"bucket0$32,:3,:25001"
34164401,2023-02-21T07:13:54.330000Z,0.22,43.2893,0.0081,13.3437,0.0136,9.2,0.8,1.3,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.083439673,2023-02-21T07:13:34.333420Z,2023-02-21T07:15:14.337420Z,3x25001,-369.7201,368.4614558,6.386171789,6.882869063,60.45022951,-31.17813536,43.94186591,60.11195437,34164401_2023-02-21T07:13:34.333420Z_WS.POZA.S3.DN1.MSEED,-226.445305,214.2598805,1.865156981,1.920243912,36.40436796,-22.11838574,25.95839596,36.35655644,34164401_2023-02-21T07:13:34.333420Z_WS.POZA.S3.DN2.MSEED,34164401_2023-02-21T07:13:34.333420Z_WS.POZA.S3.DNZ.MSEED,-258.5801776,259.2466363,-3.767500315,-4.175327103,35.77088134,-27.22245642,19.86521296,35.57192563,2023-02-21T07:13:56.204000Z,0.5,2023-02-21T07:13:57.724000Z,0.5,250,12Z,3,2,"bucket0$46,:3,:25001"
34162741,2023-02-21T02:40:14.850000Z,0.14,43.2947,0.0081,13.3427,0.0111,8.9,0.7,1.3,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.583957446,2023-02-21T02:39:54.852047Z,2023-02-21T02:41:34.856047Z,3x25001,-221.6901428,322.1802711,1.24245417,0.665748694,47.99925703,-31.38607591,32.7166181,47.98317396,34162741_2023-02-21T02:39:54.852047Z_WS.POZA.S3.DN1.MSEED,-175.8838557,149.6367866,0.192542809,0.398314074,32.40898273,-21.63725564,21.43187622,32.40841077,34162741_2023-02-21T02:39:54.852047Z_WS.POZA.S3.DN2.MSEED,34162741_2023-02-21T02:39:54.852047Z_WS.POZA.S3.DNZ.MSEED,-165.3808696,169.1693033,-0.568133505,-1.116581893,32.10377961,-22.14632323,20.92185343,32.09875215,2023-02-21T02:40:16.584000Z,0.5,2023-02-21T02:40:18.383000Z,1.5,250,12Z,3,3,"bucket0$47,:3,:25001"
34162111,2023-02-21T01:02:41.830000Z,0.13,43.2913,0.0054,13.3217,0.0074,7.7,0.7,1.3,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.560649788,2023-02-21T01:02:21.831238Z,2023-02-21T01:04:01.835238Z,3x25001,-223.0892151,190.5727508,-1.662530297,-1.73533121,48.11673081,-33.78620061,30.3164934,48.08800034,34162111_2023-02-21T01:02:21.831238Z_WS.POZA.S3.DN1.MSEED,-149.0625802,147.4117826,-0.084600022,0.176369986,32.33992929,-21.85919973,21.20993213,32.33981864,34162111_2023-02-21T01:02:21.831238Z_WS.POZA.S3.DN2.MSEED,34162111_2023-02-21T01:02:21.831238Z_WS.POZA.S3.DNZ.MSEED,-148.0240673,155.4552741,1.147843586,1.216793315,32.2565808,-20.82164201,22.24653465,32.23615144,,,2023-02-21T01:02:44.886000Z,1.5,250,12Z,,3,"bucket0$49,:3,:25001"
34162741,2023-02-21T02:40:14.850000Z,0.14,43.2947,0.0081,13.3427,0.0111,8.9,0.7,1.3,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.583957446,2023-02-21T02:39:54.850647Z,2023-02-21T02:41:34.854647Z,3x25001,-277.7127131,298.2095254,-1.42796854,-1.269427291,48.92431931,-34.32325947,30.78144211,48.9034756,34162741_2023-02-21T02:39:54.850647Z_WS.POZA.S4.DN1.MSEED,-131.1815223,131.2374783,0.420301504,0.027022788,31.19584334,-21.00653936,21.06058493,31.19301185,34162741_2023-02-21T02:39:54.850647Z_WS.POZA.S4.DN2.MSEED,34162741_2023-02-21T02:39:54.850647Z_WS.POZA.S4.DNZ.MSEED,-148.9894783,222.6072738,0.293462699,0.266665523,31.65185199,-20.76307581,21.29640686,31.65049153,2023-02-21T02:40:16.708000Z,0.5,2023-02-21T02:40:18.494000Z,1.5,250,12Z,3,3,"bucket0$68,:3,:25001"
34162111,2023-02-21T01:02:41.830000Z,0.13,43.2913,0.0054,13.3217,0.0074,7.7,0.7,1.3,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.560649788,2023-02-21T01:02:21.833079Z,2023-02-21T01:04:01.837079Z,3x25001,-172.3222486,215.298983,3.275771563,2.95934637,47.66511633,-29.09152303,36.01126814,47.55241987,34162111_2023-02-21T01:02:21.833079Z_WS.POZA.S4.DN1.MSEED,-184.07171,150.46509,-2.016890694,-1.778927675,31.55428768,-23.81545259,19.25463447,31.48976378,34162111_2023-02-21T01:02:21.833079Z_WS.POZA.S4.DN2.MSEED,34162111_2023-02-21T01:02:21.833079Z_WS.POZA.S4.DNZ.MSEED,-117.6809106,145.7410528,0.573079984,0.519684917,31.64085247,-20.5406229,21.54942625,31.63566222,,,2023-02-21T01:02:44.898000Z,1.5,250,12Z,,3,"bucket0$70,:3,:25001"
34164401,2023-02-21T07:13:54.330000Z,0.22,43.2893,0.0081,13.3437,0.0136,9.2,0.8,1.3,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.083439673,2023-02-21T07:13:34.330804Z,2023-02-21T07:15:14.334804Z,3x25001,-429.5082617,485.9560387,3.795669656,4.184303675,73.3897678,-40.88788813,49.25649548,73.29154732,34164401_2023-02-21T07:13:34.330804Z_WS.POZA.S4.DN1.MSEED,-230.8875667,263.9035803,1.597733893,1.484579688,33.23275387,-20.55194523,23.5191942,33.19432446,34164401_2023-02-21T07:13:34.330804Z_WS.POZA.S4.DN2.MSEED,34164401_2023-02-21T07:13:34.330804Z_WS.POZA.S4.DNZ.MSEED,-220.3483941,208.346551,-1.186373783,-1.003301313,35.47745759,-24.01986414,22.043828,35.45761575,,,2023-02-21T07:13:57.716000Z,1.5,250,12Z,,3,"bucket0$90,:3,:25001"
34164401,2023-02-21T07:13:54.330000Z,0.22,43.2893,0.0081,13.3437,0.0136,9.2,0.8,1.3,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.083439673,2023-02-21T07:13:34.331170Z,2023-02-21T07:15:14.335170Z,3x25001,-399.3935755,397.8820694,0.663828431,1.24742629,70.15661285,-41.82146677,44.31631935,70.15347218,34164401_2023-02-21T07:13:34.331170Z_WS.POZA.S5.DN1.MSEED,-262.3425602,181.3672152,-0.018899881,0.077156861,34.52933117,-22.95970402,23.11401775,34.529326,34164401_2023-02-21T07:13:34.331170Z_WS.POZA.S5.DN2.MSEED,34164401_2023-02-21T07:13:34.331170Z_WS.POZA.S5.DNZ.MSEED,-154.3253683,167.2034822,-0.755759365,-1.065015017,32.54176514,-22.12532284,20.94285382,32.53298796,,,2023-02-21T07:13:57.715000Z,1.5,250,12Z,,3,"bucket0$103,:3,:25001"
