Before Mean,Before Median,Before Mode,Before Std Dev,Before Skewness,Before Kurtosis,Before Variance,Before Max,Before Min,Before Z-Score,Before Mean MER,Before Max MER,After Mean,After Median,After Mode,After Std Dev,After Skewness,After Kurtosis,After Variance,After Max,After Min,After Z-Score,After Mean MER,After Max MER,earthquake
-0.000111627,-0.000103184,-0.001619262,0.001863874,0.085083573,-0.353951862,3.47e-06,0.005251067,-0.005265527,-1.42e-17,1.055527766,1.353234558,-7.06e-05,-0.000103184,0.000491735,0.001980019,-0.092408779,-0.088834719,3.92e-06,0.005289448,-0.005726106,1.78e-18,0.990239326,1.581745073,0
-0.000388897,-0.000391044,-0.000928391,0.001810975,0.175044315,0.529953058,3.28e-06,0.005865176,-0.006186685,-1.87e-17,1.075953031,1.447400075,-0.000253946,-0.000160757,-0.000890007,0.001875354,0.154705312,0.21075731,3.52e-06,0.006018701,-0.005342289,-7.11e-18,1.074520461,1.321752637,0
7.98e-05,0.000104485,0.00127513,0.001215131,-0.016605804,-0.675053996,1.48e-06,0.003155835,-0.00310039,0.0,1.01421279,1.461264453,5.37e-05,8.53e-06,0.000622642,0.001211001,0.020944582,0.089118035,1.47e-06,0.003539652,-0.003944782,1.78e-17,1.025207693,1.449737689,0
7.15e-05,8.53e-05,8.53e-05,0.00119615,-0.136389678,-0.102179909,1.43e-06,0.003347739,-0.003445828,-7.11e-18,1.010482605,1.482888566,-7.42e-05,-0.000106613,-0.000106613,0.001203133,0.130968687,0.077300157,1.45e-06,0.003731556,-0.002870098,-2.13e-17,1.192670423,1.498424266,0
-4.7e-05,-0.000106613,-0.000375284,0.001159758,0.231673787,0.238638706,1.35e-06,0.004422432,-0.002716573,3.55e-18,1.013191911,1.329834733,-3.68e-05,2.77e-05,0.000776167,0.001274465,-0.003086947,0.351464909,1.62e-06,0.004614335,-0.004520511,-4.26e-17,0.983058244,1.513016359,0
-4.66e-05,3.75e-05,0.000478463,0.001142285,-0.327802358,-0.026864687,1.3e-06,0.002435734,-0.003820271,1.42e-17,0.970665649,1.51549244,2.24e-05,-2.05e-05,-2.05e-05,0.00130375,-0.038769594,0.092303475,1.7e-06,0.003971331,-0.004088503,-1.42e-17,0.91720833,1.181781168,0
4.39e-05,1.81e-05,-0.000480846,0.001223296,0.053102123,0.208469228,1.5e-06,0.003625792,-0.003858925,-2.13e-17,1.057464448,1.524328921,0.000102025,5.62e-05,-5.92e-05,0.001170227,-0.447450481,0.787065333,1.37e-06,0.002551695,-0.004472695,-1.42e-17,1.077421149,1.525380694,0
2.53e-05,-9.67e-05,-0.001325366,0.001176933,0.090461652,-0.416477884,1.39e-06,0.003012022,-0.002822309,-2.84e-17,1.037568033,1.339132444,0.000142745,0.000171578,-0.001248059,0.001318798,-0.044647756,0.20568548,1.74e-06,0.00347235,-0.004395388,-4.88e-18,1.02844291,1.395400305,0
7.72e-05,0.000180057,0.000429547,0.001891491,-0.062521021,-0.189731489,3.58e-06,0.004574766,-0.005941833,5.33e-18,1.028077124,1.349915387,5.58e-05,-1.19e-05,-0.000913807,0.001907802,-0.048690614,-0.492196276,3.64e-06,0.004613126,-0.005366131,0.0,1.02438375,1.346807768,0
0.000109112,0.000122442,0.000314392,0.001869815,0.107090505,-0.091181044,3.5e-06,0.005380778,-0.004521684,4.26e-17,0.966188986,1.26132195,7.52e-05,0.000122442,-0.000990602,0.001827799,-0.263918828,0.131532515,3.34e-06,0.005112107,-0.006479175,-7.11e-18,1.018009311,1.282606889,0
-2.96e-06,-1.19e-05,-0.000606776,0.00173517,-0.01071391,-0.165378987,3.01e-06,0.004574766,-0.004291447,0.0,1.019069541,1.469335508,-0.000326135,-0.000165409,0.000314392,0.003784831,-0.10239133,-0.062488436,1.43e-05,0.010101699,-0.010969859,1.78e-18,0.945461066,1.281902097,0
-0.000108609,-0.000149145,-0.000456177,0.00120028,0.081784653,-0.023320463,1.44e-06,0.003113339,-0.003334835,-1.24e-17,1.070045155,1.521672399,0.000161603,0.00019632,0.000311475,0.001255009,0.073172104,-0.155053043,1.58e-06,0.003343576,-0.003066164,1.42e-17,0.920870838,1.308662038,0
-9.65e-05,4.28e-05,-0.000724848,0.001245042,-0.356042991,0.039024023,1.55e-06,0.002883029,-0.003833816,1.78e-17,1.071727625,1.667444275,-0.000201185,-0.0002643,-0.000532971,0.001177581,0.06282198,-0.170824048,1.39e-06,0.0031517,-0.003680227,1.42e-17,0.993512948,1.433365031,0
4.83e-05,8.12e-05,-0.000648126,0.001210068,0.074549529,0.192515089,1.46e-06,0.003573887,-0.00298937,1.42e-17,0.852084179,1.323624217,5.57e-05,-5.32e-05,-0.000110785,0.001224671,0.034106651,0.132780614,1.5e-06,0.003190061,-0.003718661,-2.13e-17,1.007748228,1.370544671,0
-0.000153179,-0.000253139,-0.00069414,0.001152009,0.234392535,0.861730316,1.33e-06,0.004717346,-0.003495931,-1.78e-18,1.086085711,1.355020527,-1.45e-05,-6.1e-05,-0.000157677,0.001202793,0.07789392,-0.055974767,1.45e-06,0.003259056,-0.003189046,0.0,1.071825622,1.316134373,0
-7.58e-05,-8.04e-05,-0.000732793,0.001205058,0.020845419,-0.220311457,1.45e-06,0.003488634,-0.002882161,1.42e-17,0.985403273,1.535784241,3.26e-05,1.57e-05,-0.000157677,0.001096994,0.201473287,-0.177053666,1.2e-06,0.00306696,-0.002843507,-2.84e-17,1.054794742,1.49363476,0
-0.000129696,-4.17e-05,-0.000425908,0.001216505,-0.005967781,-0.111852829,1.48e-06,0.003181749,-0.003573238,1.78e-17,0.999856034,1.5156536,-9.65e-05,-6.1e-05,-0.001462524,0.001071966,0.007328315,0.074029388,1.15e-06,0.002989653,-0.003688027,-7.11e-18,1.118144887,1.871739454,0
0.000122263,-5.76e-06,-5.76e-06,0.001910377,0.240448432,0.155327947,3.65e-06,0.006672651,-0.005225699,-7.11e-18,1.022812081,1.256250557,0.000205475,0.000147755,0.00091537,0.001678349,-0.029714609,0.189276223,2.82e-06,0.005214141,-0.005302457,1.42e-17,0.990382285,1.252597599,0
-0.000189397,-0.000216872,-0.001233997,0.001773062,0.143071936,-0.135280948,3.14e-06,0.004983831,-0.004995389,1.07e-17,0.957268328,1.289734529,3.49e-05,-2.5e-05,-0.000504742,0.001912363,-0.051590441,-0.10425743,3.66e-06,0.005137383,-0.005916557,1.24e-17,1.113295457,1.445688506,0
-0.000190164,-0.000140114,-0.001003686,0.001927689,-0.057850831,0.091263958,3.72e-06,0.005022228,-0.005916557,-3.55e-18,0.953172811,1.201807426,-6.58e-05,-4.42e-05,-0.000427984,0.001790596,-0.117654006,-0.24926854,3.21e-06,0.004331371,-0.005340855,7.11e-18,0.994900173,1.335309334,0
6.91e-06,-2.35e-05,-0.000292163,0.001311782,-0.054122098,-0.289418815,1.72e-06,0.003162198,-0.003823282,-1.07e-17,1.029073252,1.494808665,9.4e-05,0.000110852,1.49e-05,0.001258968,-0.059125365,-0.570505379,1.58e-06,0.003507626,-0.003170785,-1.42e-17,1.009868884,1.336200271,0
-5.2e-05,-8.11e-05,-0.000215387,0.001263055,0.054332118,-0.328882082,1.6e-06,0.003123819,-0.003477835,-4.26e-17,1.072585899,1.513742072,-0.000148304,-0.000253784,-0.0004073,0.001213055,0.114975035,0.780388442,1.47e-06,0.004236881,-0.004053574,-2.13e-17,1.045047745,1.675453944,0
-1.24e-05,1.49e-05,-0.000215387,0.001244907,-0.077520977,-0.348550736,1.55e-06,0.003162198,-0.003094027,-2.13e-17,0.948543748,1.144797573,-0.000115449,-0.000196198,-0.00071435,0.001179606,0.007227359,0.192752483,1.39e-06,0.003315732,-0.003861661,0.0,1.02743265,1.417473362,0
-8.82e-07,-0.000131008,0.000809559,0.00125248,0.111096087,-0.059380374,1.57e-06,0.004110331,-0.003489175,3.55e-17,0.980372437,1.446281338,-0.000169435,-0.000131008,-0.000649316,0.001269571,-0.201941499,-0.015099174,1.61e-06,0.002958927,-0.00464058,1.07e-17,0.966587444,1.268899555,0
-9.79e-05,-0.000111682,-0.000111682,0.001218424,-0.036700947,0.095975744,1.48e-06,0.003112369,-0.004487137,1.78e-17,1.01246958,1.370009405,-0.00016884,-0.000150335,-7.36e-05,0.001154398,0.04782827,-0.0956171,1.33e-06,0.002882205,-0.003105568,3.2e-17,0.99563072,1.316653917,0
-5.11e-05,-0.000111682,-0.000188403,0.001145934,0.090156297,0.002012412,1.31e-06,0.003342533,-0.003143636,7.11e-18,1.089601338,1.462716852,-7.73e-05,-1.56e-05,0.000617463,0.001302878,-0.393073608,0.430394617,1.7e-06,0.002920273,-0.005561821,2.84e-17,0.862080409,1.282182688,0
-3e-06,0.000109051,-0.000869657,0.001875841,-0.057621295,0.280266793,3.52e-06,0.005616878,-0.006012838,2.13e-17,0.966940581,1.32189322,-0.000135029,-0.0001788,-0.001368638,0.001902011,0.049312527,0.121171689,3.62e-06,0.004964381,-0.005360341,-4.26e-17,0.980765028,1.264316774,0
-0.000145778,-0.000255558,-0.000716142,0.002771418,-0.108160132,0.344113939,7.68e-06,0.006806717,-0.010196417,0.0,1.168651834,1.843480355,2.99e-06,8.99e-05,-0.001330205,0.001712075,0.017557901,-0.354693508,2.93e-06,0.004311884,-0.004899721,2.13e-17,1.046167785,1.366692025,0
-9.27e-05,-0.000121222,-0.000677781,0.001848868,0.239534946,0.13608966,3.42e-06,0.006269375,-0.004899721,-1.42e-17,1.030546612,1.450184887,-0.000151612,-0.000274738,-0.000754502,0.001792834,0.001576854,-0.047254162,3.21e-06,0.004618916,-0.005321907,2.84e-17,1.083281292,1.409165897,0
0.000167469,0.00018927,-0.000156168,0.001117359,0.043570411,-0.07430918,1.25e-06,0.003336572,-0.002881265,-4.62e-17,1.054465716,1.476519783,2.36e-05,-7.94e-05,-0.00011778,0.001176411,0.315820139,-0.100450312,1.38e-06,0.003873914,-0.002459069,-2.84e-17,1.073028438,1.400101526,0
4.86e-05,7.41e-05,0.000726612,0.001215197,0.172115791,0.100953574,1.48e-06,0.003336572,-0.003840812,2.84e-17,1.010905292,1.598614257,0.000167161,0.000112503,-0.000616743,0.001188602,0.10022372,-0.205757748,1.41e-06,0.003797156,-0.002958032,-7.11e-18,1.008554532,1.467401594,0
2.47e-05,-4.1e-05,-0.000808656,0.001190188,0.15609902,-0.275848035,1.42e-06,0.002875988,-0.002881265,-2.13e-17,0.98636182,1.341200552,-0.000118706,-0.000136974,0.000112503,0.001195465,0.183853881,0.548144412,1.43e-06,0.003873914,-0.003687287,2.13e-17,1.020517573,1.485293436,0
-5.66e-05,-0.000127522,-0.000396925,0.001206444,0.166516358,0.373804681,1.46e-06,0.004171213,-0.003160062,2.84e-17,1.042366473,1.282368634,-8.43e-05,-0.000127522,-0.000243482,0.001508434,0.029309389,-0.000938948,2.28e-06,0.004056423,-0.004657005,0.0,1.121111991,1.363498271,0
0.000123398,0.000179363,0.000793134,0.001185852,-0.249231161,-0.373675715,1.41e-06,0.002942501,-0.00338964,1.78e-18,0.947701172,1.306568696,-4.78e-06,0.000102056,-0.001164137,0.001185656,-0.080278981,-0.222031415,1.41e-06,0.002750405,-0.003082755,0.0,1.013512419,1.473055427,0
-6.65e-05,2.59e-05,-0.000665156,0.001196391,0.062181308,0.094833214,1.43e-06,0.002981154,-0.00362039,3.55e-18,0.961531594,1.249212142,-2.12e-05,-8.89e-05,-8.89e-05,0.001129381,0.37194369,0.105012218,1.28e-06,0.003594924,-0.002661081,-5.68e-17,1.079818258,1.717112652,0
3.29e-05,-2.91e-05,-0.000259381,0.00183889,0.167083768,0.245761833,3.38e-06,0.006035223,-0.004711663,2.84e-17,1.087293514,1.333315701,-3.68e-05,-0.000144235,-0.000950252,0.001960656,0.286051375,-0.027487139,3.84e-06,0.007109909,-0.004251079,1.07e-17,0.986867476,1.268381441,0
-0.000218389,-0.000259381,0.00131427,0.001954781,0.057368154,-0.543035722,3.82e-06,0.004845389,-0.004750042,7.11e-18,0.986333899,1.297380244,0.000162818,0.000124436,-0.001103777,0.002017904,-0.065056267,-0.300830357,4.07e-06,0.005382731,-0.00509548,0.0,0.936702869,1.268784565,0
-1.11e-05,-4.83e-05,0.000124436,0.0019815,0.01665845,0.031511196,3.93e-06,0.005728169,-0.006822656,-7.11e-18,0.942384024,1.36000401,-9.88e-05,-8.67e-05,0.000316345,0.001984164,-0.00640436,0.192224657,3.94e-06,0.005804931,-0.005172242,1.6e-17,0.937121792,1.394209477,0
2.4e-05,4.03e-05,-7.49e-05,0.001093644,-0.146716648,0.320271761,1.2e-06,0.003034034,-0.003989816,1.07e-17,1.045589428,1.33503607,-1.96e-05,4.03e-05,-0.000266793,0.001198964,-0.384794684,-0.139281824,1.44e-06,0.002688605,-0.003989816,-1.07e-17,0.993197532,1.208793017,0
-3.44e-05,1.88e-06,-0.000458697,0.001243457,-0.068483143,-0.314552927,1.55e-06,0.003341093,-0.003183803,-2.13e-17,0.947019594,1.265204934,6.95e-06,1.88e-06,-0.000228414,0.001139876,-0.045726315,0.388610495,1.3e-06,0.004262251,-0.003145424,5.33e-18,1.03597716,1.634321714,0
-0.000125548,-9.41e-05,0.000117024,0.001133992,0.085665664,-0.150480117,1.29e-06,0.003072422,-0.003030278,-3.55e-18,1.005128258,1.192436889,-9.53e-05,-0.000113268,-0.000113268,0.001149229,0.104339957,0.099621798,1.32e-06,0.003187568,-0.003529241,-1.42e-17,1.084925806,1.405998519,0
-5.67e-05,-0.000163135,-0.000182461,0.001185387,0.093874456,-0.352166597,1.41e-06,0.002927386,-0.003559369,-2.13e-17,0.994229419,1.285010168,0.000173811,0.000125595,9.63e-06,0.001253721,0.191136603,-0.136119775,1.57e-06,0.004232233,-0.002984252,0.0,0.979491101,1.394200867,0
5.57e-05,9.63e-06,-0.000604136,0.001190216,0.10582029,0.125682036,1.42e-06,0.003042175,-0.003520715,0.0,0.986161109,1.47109804,3.55e-05,8.69e-05,0.000892808,0.001116918,-0.363659667,0.117591947,1.25e-06,0.00273529,-0.003598022,8.88e-18,1.085432161,1.465277918,0
-5.54e-05,-2.78e-05,4.83e-05,0.001133687,-0.134850645,-0.055428307,1.29e-06,0.002927386,-0.003329791,-1.42e-17,1.088007382,1.370305227,-1.38e-05,-2.84e-05,-0.000105154,0.001094572,0.163070608,-0.045427925,1.2e-06,0.002657983,-0.003291137,2.84e-17,0.982411375,1.301902593,0
-0.000267435,-0.000442345,-0.00184324,0.001861073,0.324714549,0.147099984,3.46e-06,0.005909855,-0.004721899,3.55e-18,0.390348678,1.294972954,7.51e-05,9.5e-05,-0.000921999,0.001928096,-0.090599732,-0.083860725,3.72e-06,0.006063444,-0.004952209,5.68e-17,0.942381877,1.29521987,0
-0.000175467,-0.000173674,0.000421355,0.001800503,0.104569512,-0.333392341,3.24e-06,0.004835171,-0.004645031,1.42e-17,0.985928193,1.343340104,-1.78e-05,-0.000115987,-9.05e-07,0.001752025,0.222224151,0.17586161,3.07e-06,0.005372513,-0.004606671,3.55e-17,1.014274569,1.393282452,0
8.48e-05,9.5e-05,0.000344487,0.001917132,-0.027180741,-0.522890055,3.68e-06,0.0045665,-0.004491589,1.07e-17,1.012044416,1.413213126,0.000307528,0.000344487,-0.000998867,0.001923153,0.035389559,-0.266192314,3.7e-06,0.005142203,-0.004721899,3.55e-17,1.102934655,1.342288445,0
1.25e-05,0.00015066,0.000284996,0.001203602,-0.117707875,-0.271681118,1.45e-06,0.003240388,-0.003207741,1.42e-17,1.038875146,1.360033159,7.65e-05,0.000208232,0.000246613,0.001277357,-0.382345614,0.494127305,1.63e-06,0.003624206,-0.003821849,4.26e-17,0.990232544,1.390560118,0
7.27e-06,3.55e-05,0.000515285,0.001200775,0.135006115,0.00822875,1.44e-06,0.004622131,-0.002977451,7.11e-18,0.975604276,1.346914791,-4.82e-05,-2.21e-05,9.31e-05,0.001153319,-0.024170039,-0.279513128,1.33e-06,0.002933335,-0.003015833,0.0,0.993866681,1.176027448,0
-3.14e-05,-2.21e-05,-2.21e-05,0.001171497,-0.07579742,-0.165234837,1.37e-06,0.00304848,-0.003322887,7.11e-18,1.046293427,1.271583191,-7.32e-06,9.31e-05,-0.000597784,0.001331458,-0.007613059,-0.114033428,1.77e-06,0.004199931,-0.003514795,-3.02e-17,1.023248026,1.598830576,0
8.71e-05,-3.57e-05,-0.00111035,0.001188461,0.033364665,-0.30263553,1.41e-06,0.003111662,-0.002837458,-3.55e-17,1.082154414,1.415374665,2.08e-05,-3.57e-05,0.000309872,0.001222975,0.242518996,-0.01413238,1.5e-06,0.00399425,-0.002952833,0.0,0.992752048,1.256399968,0
0.00012996,2.99e-06,0.000156429,0.001212272,0.32665529,-0.21678505,1.47e-06,0.003687365,-0.002376544,1.42e-17,1.021231661,1.395830717,0.000151144,0.000137102,0.001000949,0.001128199,-0.069144117,-0.054557954,1.27e-06,0.003111662,-0.003144343,0.0,1.035116575,1.408267815,0
0.000295453,0.000309872,4.11e-05,0.001221574,-0.142207552,-0.370841044,1.49e-06,0.003265105,-0.002760736,-2.13e-17,1.028639946,1.275648574,3.31e-05,2.99e-06,7.97e-05,0.001162116,0.18243705,-0.284555488,1.35e-06,0.003265105,-0.002645362,-2.13e-17,0.937939209,1.322781309,0
-0.0002175,2.89e-05,0.000374329,0.001876631,-0.146862929,-0.160123183,3.52e-06,0.004980168,-0.005075847,-1.78e-17,1.063903921,1.547701265,-9.73e-05,-0.000143814,-0.000738715,0.001863989,0.078225005,0.115278573,3.47e-06,0.005901299,-0.005459673,3.02e-17,0.904987215,1.403763133,0
-0.000139815,-0.000220572,-0.000738715,0.00186647,0.122135098,0.217930026,3.48e-06,0.006361883,-0.005191002,-7.11e-18,0.933078563,1.293323118,-5.26e-05,-6.7e-05,6.73e-05,0.001850202,0.02952255,-0.421577671,3.42e-06,0.00551751,-0.004346592,4.09e-17,0.995414612,1.399945787,0
-0.000292421,-0.000124615,-0.00085387,0.001735353,-0.190930415,-0.199086499,3.01e-06,0.004519584,-0.004883933,2.49e-17,0.958374774,1.287929098,2.15e-05,-4.79e-05,-4.79e-05,0.002578777,0.101848626,-0.687190384,6.65e-06,0.00613161,-0.005920256,-1.42e-17,0.894113777,1.160365797,0
0.000185848,0.000100942,0.000196907,0.001231768,0.170599603,0.465091326,1.52e-06,0.004917847,-0.003679658,1.78e-17,0.955484809,1.241229624,-0.000217928,-0.000186919,-0.00103131,0.001215858,-0.015900159,0.016544995,1.48e-06,0.003459355,-0.00337259,1.78e-17,1.034963118,1.30703197,0
-0.000259995,-0.000282866,-0.001568652,0.001296201,-0.08080447,-0.631010853,1.68e-06,0.00276848,-0.003334211,3.55e-17,0.950909721,1.414094309,-8.97e-05,4.34e-05,0.000120131,0.001307271,-0.080406431,-0.4009922,1.71e-06,0.002998772,-0.003295832,7.11e-18,0.912906585,1.273749,0
0.00015115,0.000120131,-0.000762639,0.001267547,-0.098211457,0.131919184,1.61e-06,0.003958318,-0.004063466,1.42e-17,0.927688148,1.539648515,2.53e-05,8.18e-05,-0.000378832,0.001161298,-0.157955469,-0.097881273,1.35e-06,0.002730101,-0.003334211,-2.84e-17,1.048514318,1.425768199,0
0.000254043,0.000251471,-0.000400953,0.001113602,-0.128780308,0.08871015,1.24e-06,0.003091915,-0.003049301,1.42e-17,1.024986101,1.345978054,-8.88e-05,-0.000132135,-0.000208857,0.001213573,0.085380965,-0.240344182,1.47e-06,0.00320729,-0.003548282,7.11e-18,0.939510227,1.358539003,0
-4.55e-05,-1.68e-05,-0.000938002,0.001186056,0.058129278,-0.337863569,1.41e-06,0.003130569,-0.003010647,1.42e-17,1.00190029,1.312626084,-7.88e-05,-9.38e-05,0.000213403,0.001085751,0.002181421,-0.467683225,1.18e-06,0.002554866,-0.00316409,7.11e-18,1.019902001,1.529759564,0
8.72e-05,0.00017475,-0.000515742,0.001207544,-0.055405281,-0.358894454,1.46e-06,0.0033988,-0.003087369,-2.84e-17,0.962585602,1.303300546,6.03e-05,-1.68e-05,-0.000477674,0.00117126,0.084502695,0.014532525,1.37e-06,0.00320729,-0.003471561,0.0,0.984980501,1.387695759,0
0.000162234,0.000170993,-0.001709704,0.001855012,0.049326348,0.073308083,3.44e-06,0.005582771,-0.005509457,1.07e-17,0.968421364,1.44067716,0.000165453,0.000209353,-2.1e-05,0.001759482,-0.093165782,-0.230609785,3.1e-06,0.004277777,-0.005586325,2.13e-17,0.995403769,1.451231028,0
-0.000177986,-0.000212907,0.000170993,0.002191377,-0.047094692,-0.360082566,4.8e-06,0.005352461,-0.005701406,2.13e-17,0.918145003,1.294810956,-0.000162477,-0.000289628,-0.001325951,0.001806096,0.103498579,-0.357802245,3.26e-06,0.004623316,-0.004665084,2.84e-17,0.961679517,1.339664664,0
7.64e-05,9.43e-05,-5.93e-05,0.001708742,-0.136496102,-0.079688467,2.92e-06,0.004201056,-0.004972115,3.55e-18,0.995240793,1.317445909,8.59e-05,0.000132632,-0.000788609,0.002073818,-0.22986628,-0.362456389,4.3e-06,0.0053141,-0.005048983,-7.11e-18,0.930473925,1.221717891,0
3.36e-05,0.000133995,-0.000288205,0.001095802,-0.165502683,-0.350433464,1.2e-06,0.003012624,-0.00285978,-3.2e-17,1.082350148,1.359807119,-5.44e-05,-0.000173059,-0.00040335,0.001226614,0.262939334,-0.244866721,1.5e-06,0.003242914,-0.003128452,-1.42e-17,0.944101758,1.363656151,0
-0.00010259,-0.000173059,0.001093538,0.001299608,0.221087317,0.071970173,1.69e-06,0.003818641,-0.003205215,-2.13e-17,1.105997933,1.489720275,-0.000149262,-0.000134677,-0.000364967,0.001237885,-0.1832588,0.392617676,1.53e-06,0.003933785,-0.004395049,-2.84e-17,1.009094854,1.309676965,0
-4.43e-05,-5.79e-05,0.000517811,0.00117695,0.065110846,-0.040374084,1.39e-06,0.003434823,-0.003051689,1.6e-17,1.034443583,1.661275728,1.81e-06,-0.000115486,-0.000480113,0.001175022,0.081406303,-0.067339171,1.38e-06,0.004355985,-0.002783017,-3.2e-17,0.975212345,1.394226371,0
-1.28e-05,-7.65e-06,0.000203482,0.001176696,0.03383191,0.491986096,1.38e-06,0.004079956,-0.003558203,2.66e-17,0.980275199,1.260874827,-5.27e-05,-2.67e-05,0.00024155,0.00127583,0.077700298,-0.296282604,1.63e-06,0.003504254,-0.003135943,1.42e-17,0.907672563,1.23398989,0
-6.97e-05,-2.67e-05,0.000779184,0.001239575,0.075509356,0.186643585,1.54e-06,0.003773071,-0.003404761,-2.49e-17,0.986699072,1.22772849,-0.000126696,-0.00018071,-0.001639,0.001245042,0.16159453,-0.010759163,1.55e-06,0.003388879,-0.004248695,1.78e-18,1.021670319,1.636742229,0
-0.000133464,-6.53e-05,0.000318271,0.001270284,-0.423984138,0.457915654,1.61e-06,0.003005273,-0.004479444,1.07e-17,0.999269182,1.47660296,-0.000179672,-0.00018071,-0.00037222,0.001141168,0.010780853,-0.109435042,1.3e-06,0.003005273,-0.003212665,-7.11e-18,1.027183443,1.440316285,0
-0.000198376,-9.8e-05,-0.000884787,0.001784962,-0.258601458,0.260477684,3.19e-06,0.004258321,-0.005874452,-7.11e-18,1.027321955,1.428956559,6.58e-06,1.72e-05,-0.0016908,0.001754927,-0.121893159,0.089482081,3.08e-06,0.005333077,-0.005682502,1.33e-17,1.073437742,1.486487725,0
6.52e-05,1.72e-05,-0.000808066,0.001779111,0.093495923,0.139914603,3.17e-06,0.006254172,-0.00491485,2.13e-17,0.9748796,1.419871947,2.74e-06,-9.8e-05,-0.000155569,0.002354947,0.042401889,-0.048815995,5.55e-06,0.006599637,-0.006565309,0.0,0.964668573,1.227914079,0
-7.4e-05,-0.000117135,0.001456457,0.001755806,0.102674643,0.266166717,3.08e-06,0.004910818,-0.005605781,-5.33e-18,1.049344274,1.317221494,0.000189278,0.000151536,0.000535362,0.001795875,0.164892341,0.109330467,3.23e-06,0.005102767,-0.005183521,2.49e-17,1.110512014,1.637360893,0
-7.47e-05,-0.000140295,0.000166755,0.001412359,0.100910453,0.071154846,1.99e-06,0.004158458,-0.003594647,-1.42e-17,1.135840956,1.51954676,-1.99e-05,-6.35e-05,0.000128376,0.001267256,0.006169958,-0.275103296,1.61e-06,0.003659495,-0.004131997,1.51e-17,0.919305908,1.272195165,0
5.38e-05,5.16e-05,9e-05,0.001580946,0.227054978,0.296283089,2.5e-06,0.004465508,-0.004362289,7.11e-18,1.02751827,1.528563115,-1.89e-05,-0.000140295,0.000205143,0.001230847,0.116065172,0.221996974,1.51e-06,0.004196837,-0.003172451,-7.11e-18,0.996380794,1.31296276,0
-0.000132005,-5.96e-06,0.000128376,0.001382996,-0.074703312,-0.055795176,1.91e-06,0.003851408,-0.004016851,-1.42e-17,0.925625758,1.267938826,-7.4e-05,-0.000101916,-0.001061453,0.001271518,-0.071837532,-0.165919308,1.62e-06,0.003966545,-0.00321083,-2.84e-17,0.987309313,1.371649891,0
8.6e-05,0.00011943,0.00036892,0.001187209,-0.150952399,0.233006205,1.41e-06,0.0032855,-0.004044603,7.11e-18,1.031517093,1.482785676,6.26e-05,0.00011943,-9.14e-05,0.001283408,-0.10854182,0.074774577,1.65e-06,0.003746999,-0.003545622,3.55e-17,1.024601871,1.471159004,0
8e-05,6.2e-05,0.000561016,0.001377998,0.461467108,0.884303595,1.9e-06,0.005013193,-0.003392179,-4.62e-17,1.103701091,1.725888165,-0.000132474,-0.000110734,-0.000551735,0.001212901,-0.165980156,-0.085424737,1.47e-06,0.002710383,-0.003815025,1.42e-17,0.996817018,1.420003881,0
-0.000118512,-0.000187455,-0.000551735,0.001267741,-0.008979676,0.581892202,1.61e-06,0.003937924,-0.004390142,7.11e-18,0.923655166,1.339660475,0.000215267,0.000388247,0.000138171,0.001286619,-0.273064279,0.531464258,1.66e-06,0.00413002,-0.00350814,-8.88e-18,0.902523925,1.244778624,0
0.000190239,0.000160301,0.00192586,0.001901722,0.006270534,-0.288360467,3.62e-06,0.004996399,-0.004752561,2.13e-17,1.108409736,1.365170136,3.96e-05,6.78e-06,0.000198684,0.00167901,-0.093764098,0.212246501,2.82e-06,0.004689345,-0.00609592,-7.11e-18,1.081494504,1.47222445,0
-9.19e-06,-5.08e-05,-3.16e-05,0.001961018,0.194507114,-0.143002135,3.85e-06,0.005610508,-0.004407123,7.11e-18,1.054470945,1.338146553,9.35e-05,4.52e-05,-0.000261895,0.0016827,0.249554885,-0.151072528,2.83e-06,0.005034778,-0.004368744,-7.11e-18,1.153117809,1.593213462,0
5.31e-05,4.52e-05,-0.000146754,0.001992125,-0.071243089,0.071019832,3.97e-06,0.005610508,-0.005558574,-3.55e-17,0.986510464,1.361836729,5.36e-05,0.000179492,-0.001835546,0.002446015,0.043259542,-0.159384962,5.98e-06,0.007529593,-0.006441353,-7.11e-18,0.955251879,1.408238557,0
0.000103916,1.92e-05,-0.00015355,0.001123104,0.31606351,-0.04764464,1.26e-06,0.003607861,-0.002648364,1.78e-17,0.994318378,1.378093307,0.000256215,0.000268646,0.000153509,0.001212947,-0.069539466,-0.20486999,1.47e-06,0.003531094,-0.002878656,7.11e-18,0.917767383,1.188137226,0
6e-05,3.84e-05,-0.000460599,0.001234931,-0.19969666,0.060100001,1.53e-06,0.003147277,-0.003684668,2.84e-17,0.969105486,1.253379552,-0.000186711,-0.00015355,-0.000959562,0.001295128,-0.058840252,-0.10515774,1.68e-06,0.003454336,-0.003454376,7.11e-18,0.970189844,1.200803106,0
5.56e-05,-2.46e-08,-2.46e-08,0.0012052,0.037834853,0.199925611,1.45e-06,0.003684619,-0.003032181,-3.55e-18,1.069843318,1.433467317,3.07e-05,-1.92e-05,-0.000614133,0.001111518,0.023943411,-0.226216404,1.24e-06,0.003262423,-0.003185706,-4.26e-17,1.054670681,1.5581939,0
